Experiment,spite_sigma,comp_sigma,diff_sigma,cost,kd,initial_spite_frequency,spite_expression_prob,average_mean_spite,average_mean_density,average_spite_freq,average_n_individuals
l_di_c16_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,16.0,i,0.1,0.001,0.02,0.2,0.0026673176,2.7934764e-05,0.0053346353,12960.63
l_di_c16_s8_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,16.0,i,0.1,0.001,0.25,0.001,0.068180375,3.4431935e-06,0.13636075,12967.29
l_di_c16_s8_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,16.0,i,0.1,0.001,0.25,0.01,0.038165215,2.008655e-05,0.07633043,12968.92
l_di_c16_s8_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,16.0,i,0.1,0.001,0.25,0.05,0.009418866,2.4260626e-05,0.018837731,12971.9
l_di_c16_s8_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,16.0,i,0.1,0.001,0.25,0.2,0.002492227,2.5976324e-05,0.004984454,12970.49
l_di_c2_s16_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,2.0,i,0.01,0.001,0.02,0.001,0.33303818,2.719876e-05,0.66607636,20907.52
l_di_c2_s16_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,2.0,i,0.01,0.001,0.02,0.01,0.48316646,0.00038427557,0.9663329,20420.65
l_di_c2_s16_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,2.0,i,0.01,0.001,0.02,0.05,0.010989006,4.3420798e-05,0.021978011,20706.51
l_di_c2_s16_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,2.0,i,0.01,0.001,0.02,0.2,0.0025906966,4.105868e-05,0.005181393,20743.84
l_di_c2_s16_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,2.0,i,0.01,0.001,0.25,0.001,0.32731918,2.6790203e-05,0.65463835,20880.27
l_di_c2_s16_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,2.0,i,0.01,0.001,0.25,0.01,0.4848471,0.0003827331,0.9696942,20428.29
l_di_c2_s16_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,2.0,i,0.01,0.001,0.25,0.05,0.4952424,0.0017720688,0.9904848,18584.39
l_di_c2_s16_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,2.0,i,0.01,0.001,0.25,0.2,0.0025854323,4.1975105e-05,0.0051708645,20731.69
l_di_c2_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,2.0,i,0.1,0.001,0.02,0.001,0.07993712,5.98091e-06,0.15987425,20935.97
l_di_c2_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,2.0,i,0.1,0.001,0.02,0.01,0.037662778,3.0082674e-05,0.075325556,20798.49
l_di_c2_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,2.0,i,0.1,0.001,0.02,0.05,0.010636005,4.2285235e-05,0.02127201,20736.86
l_di_c2_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,2.0,i,0.1,0.001,0.02,0.2,0.0025931608,4.090539e-05,0.0051863217,20739.58
l_di_c2_s16_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,2.0,i,0.1,0.001,0.25,0.001,0.07245813,6.1607293e-06,0.14491627,20891.36
l_di_c2_s16_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,2.0,i,0.1,0.001,0.25,0.01,0.040559784,3.3551518e-05,0.08111957,20758.09
l_di_c2_s16_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,2.0,i,0.1,0.001,0.25,0.05,0.009718258,3.9771716e-05,0.019436516,20761.9
l_di_c2_s16_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,2.0,i,0.1,0.001,0.25,0.2,0.0025226623,3.975129e-05,0.0050453246,20747.29
l_di_c2_s2_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,2.0,2.0,i,0.01,0.001,0.02,0.001,0.29205048,3.68315e-05,0.58410096,20937.44
l_di_c2_s2_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,2.0,2.0,i,0.01,0.001,0.02,0.01,0.47722214,0.00055522553,0.9544443,20404.32
l_di_c2_s2_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,2.0,2.0,i,0.01,0.001,0.02,0.05,0.010547104,6.405017e-05,0.021094209,20747.22
l_di_c2_s2_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,2.0,2.0,i,0.01,0.001,0.02,0.2,0.0026588365,6.191174e-05,0.005317673,20779.03
l_di_c2_s2_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,2.0,2.0,i,0.01,0.001,0.25,0.001,0.29426825,3.5245368e-05,0.5885365,20904.36
l_di_c2_s2_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,2.0,2.0,i,0.01,0.001,0.25,0.01,0.47681817,0.00055156276,0.95363635,20395.84
l_di_c2_s2_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,2.0,2.0,i,0.01,0.001,0.25,0.05,0.010669273,6.499498e-05,0.021338547,20767.78
l_di_c2_s2_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,2.0,2.0,i,0.01,0.001,0.25,0.2,0.0026832928,6.336044e-05,0.0053665857,20759.17
l_di_c2_s2_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,2.0,2.0,i,0.1,0.001,0.02,0.001,0.077808306,9.971329e-06,0.15561661,20945.32
l_di_c2_s2_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,2.0,2.0,i,0.1,0.001,0.02,0.01,0.039434247,4.6747704e-05,0.07886849,20813.75
l_di_c2_s2_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,2.0,2.0,i,0.1,0.001,0.02,0.05,0.009061454,5.4173073e-05,0.018122908,20809.01
l_di_c2_s2_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,2.0,2.0,i,0.1,0.001,0.02,0.2,0.0025853834,6.004913e-05,0.0051707667,20775.84
l_di_c2_s2_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,2.0,2.0,i,0.1,0.001,0.25,0.001,0.07943496,9.678156e-06,0.15886992,20933.22
l_di_c2_s2_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,2.0,2.0,i,0.1,0.001,0.25,0.01,0.039224878,4.588787e-05,0.078449756,20782.7
l_di_c2_s2_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,2.0,2.0,i,0.1,0.001,0.25,0.05,0.009717603,5.6877077e-05,0.019435206,20775.16
l_di_c2_s2_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,2.0,2.0,i,0.1,0.001,0.25,0.2,0.0024755143,6.112298e-05,0.0049510286,20763.19
l_di_c2_s32_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,32.0,2.0,i,0.01,0.001,0.02,0.001,0.3182294,2.5817058e-05,0.6364588,20938.95
l_di_c2_s32_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,32.0,2.0,i,0.01,0.001,0.02,0.01,0.48379043,0.000383212,0.96758085,20418.12
l_di_c2_s32_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,32.0,2.0,i,0.01,0.001,0.02,0.05,0.011196553,4.2259988e-05,0.022393106,20735.96
l_di_c2_s32_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,32.0,2.0,i,0.01,0.001,0.02,0.2,0.0026138646,4.145573e-05,0.005227729,20719.21
l_di_c2_s32_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,32.0,2.0,i,0.01,0.001,0.25,0.001,0.31287494,2.4719116e-05,0.6257499,20918.58
l_di_c2_s32_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,32.0,2.0,i,0.01,0.001,0.25,0.01,0.48290265,0.00037122908,0.9658053,20439.95
l_di_c2_s32_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,32.0,2.0,i,0.01,0.001,0.25,0.05,0.49518985,0.0017589607,0.9903797,18591.95
l_di_c2_s32_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,32.0,2.0,i,0.01,0.001,0.25,0.2,0.0025755647,4.16621e-05,0.0051511293,20730.04
l_di_c2_s32_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,32.0,2.0,i,0.1,0.001,0.02,0.001,0.07667333,6.6001785e-06,0.15334666,20942.09
l_di_c2_s32_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,32.0,2.0,i,0.1,0.001,0.02,0.01,0.04187047,3.3615695e-05,0.08374094,20796.59
l_di_c2_s32_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,32.0,2.0,i,0.1,0.001,0.02,0.05,0.0104079675,4.0656e-05,0.020815935,20742.93
l_di_c2_s32_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,32.0,2.0,i,0.1,0.001,0.02,0.2,0.0026553287,4.0911924e-05,0.0053106574,20728.11
l_di_c2_s32_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,32.0,2.0,i,0.1,0.001,0.25,0.001,0.08640009,6.5188774e-06,0.17280018,20939.17
l_di_c2_s32_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,32.0,2.0,i,0.1,0.001,0.25,0.01,0.04123606,3.2618227e-05,0.08247212,20768.67
l_di_c2_s32_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,32.0,2.0,i,0.1,0.001,0.25,0.05,0.010274961,4.1019626e-05,0.020549921,20723.9
l_di_c2_s32_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,32.0,2.0,i,0.1,0.001,0.25,0.2,0.0026448616,4.198163e-05,0.005289723,20699.34
l_di_c2_s4_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,2.0,i,0.01,0.001,0.02,0.001,0.32292703,2.7680002e-05,0.64585406,20945.82
l_di_c2_s4_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,2.0,i,0.01,0.001,0.02,0.01,0.48148555,0.000424608,0.9629711,20379.83
l_di_c2_s4_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,4.0,2.0,i,0.01,0.001,0.02,0.05,0.011867799,5.4259104e-05,0.023735598,20688.69
l_di_c2_s4_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,4.0,2.0,i,0.01,0.001,0.02,0.2,0.0026546826,4.69826e-05,0.005309365,20700.59
l_di_c2_s4_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,4.0,2.0,i,0.01,0.001,0.25,0.001,0.32184154,2.9327448e-05,0.6436831,20858.35
l_di_c2_s4_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,4.0,2.0,i,0.01,0.001,0.25,0.01,0.4834525,0.000419746,0.966905,20424.5
l_di_c2_s4_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,4.0,2.0,i,0.01,0.001,0.25,0.05,0.49480754,0.001997244,0.9896151,18568.2
l_di_c2_s4_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,4.0,2.0,i,0.01,0.001,0.25,0.2,0.00263722,4.714295e-05,0.00527444,20740.19
l_di_c2_s4_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,2.0,i,0.1,0.001,0.02,0.001,0.07906443,6.430542e-06,0.15812886,20924.32
l_di_c2_s4_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,2.0,i,0.1,0.001,0.02,0.01,0.042766422,3.7518923e-05,0.085532844,20777.95
l_di_c2_s4_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,4.0,2.0,i,0.1,0.001,0.02,0.05,0.009356189,4.3648874e-05,0.018712377,20758.13
l_di_c2_s4_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,4.0,2.0,i,0.1,0.001,0.02,0.2,0.0025839873,4.6672096e-05,0.0051679746,20708.63
l_di_c2_s4_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,4.0,2.0,i,0.1,0.001,0.25,0.001,0.08399418,7.967272e-06,0.16798836,20900.58
l_di_c2_s4_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,4.0,2.0,i,0.1,0.001,0.25,0.01,0.04156074,3.475057e-05,0.08312148,20797.24
l_di_c2_s4_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,4.0,2.0,i,0.1,0.001,0.25,0.05,0.010051093,4.5118515e-05,0.020102186,20725.61
l_di_c2_s4_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,4.0,2.0,i,0.1,0.001,0.25,0.2,0.0026450006,4.6404e-05,0.005290001,20748.06
l_di_c2_s8_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,2.0,i,0.01,0.001,0.02,0.001,0.3173282,2.5412519e-05,0.6346564,20926.82
l_di_c2_s8_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,2.0,i,0.01,0.001,0.02,0.01,0.48281667,0.00038937628,0.96563333,20397.99
l_di_c2_s8_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,2.0,i,0.01,0.001,0.02,0.05,0.011840566,4.863094e-05,0.023681132,20689.52
l_di_c2_s8_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,2.0,i,0.01,0.001,0.02,0.2,0.002674706,4.438253e-05,0.005349412,20727.34
l_di_c2_s8_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,2.0,i,0.01,0.001,0.25,0.001,0.30436915,2.4310742e-05,0.6087383,20913.33
l_di_c2_s8_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,2.0,i,0.01,0.001,0.25,0.01,0.48423234,0.0003830455,0.9684647,20397.02
l_di_c2_s8_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,2.0,i,0.01,0.001,0.25,0.05,0.4953072,0.0018272416,0.9906144,18564.7
l_di_c2_s8_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,2.0,i,0.01,0.001,0.25,0.2,0.002519407,4.210699e-05,0.005038814,20719.21
l_di_c2_s8_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,8.0,2.0,i,0.1,0.001,0.02,0.001,0.07739882,6.4544847e-06,0.15479764,20951.91
l_di_c2_s8_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,8.0,2.0,i,0.1,0.001,0.02,0.01,0.044314217,3.720507e-05,0.08862843,20725.77
l_di_c2_s8_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,8.0,2.0,i,0.1,0.001,0.02,0.05,0.010586982,4.2257296e-05,0.021173963,20727.63
l_di_c2_s8_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,8.0,2.0,i,0.1,0.001,0.02,0.2,0.0025549198,4.1826082e-05,0.0051098396,20746.68
l_di_c2_s8_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,8.0,2.0,i,0.1,0.001,0.25,0.001,0.077736236,6.2172453e-06,0.15547247,20925.41
l_di_c2_s8_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,8.0,2.0,i,0.1,0.001,0.25,0.01,0.039035883,3.2215507e-05,0.078071766,20788.74
l_di_c2_s8_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,8.0,2.0,i,0.1,0.001,0.25,0.05,0.009968503,4.0058494e-05,0.019937007,20743.44
l_di_c2_s8_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,8.0,2.0,i,0.1,0.001,0.25,0.2,0.0025463914,4.128704e-05,0.005092783,20743.22
l_di_c32_s16_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,32.0,i,0.01,0.001,0.02,0.001,0.22937652,1.1851341e-05,0.45875305,12933.71
l_di_c32_s16_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,32.0,i,0.01,0.001,0.02,0.01,0.060439683,3.0977415e-05,0.12087937,12924.94
l_di_c32_s16_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,32.0,i,0.01,0.001,0.02,0.05,0.010720776,2.7284765e-05,0.021441553,12928.04
l_di_c32_s16_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,32.0,i,0.01,0.001,0.02,0.2,0.0026920973,2.7222251e-05,0.0053841947,12929.58
l_di_c32_s16_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,32.0,i,0.01,0.001,0.25,0.001,0.2556846,1.370175e-05,0.5113692,12942.73
l_di_c32_s16_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,32.0,i,0.01,0.001,0.25,0.01,0.07281949,3.651319e-05,0.14563899,12932.69
l_di_c32_s16_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,32.0,i,0.01,0.001,0.25,0.05,0.010713116,2.6097872e-05,0.021426233,12936.27
l_di_c32_s16_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,32.0,i,0.01,0.001,0.25,0.2,0.0024276066,2.5229085e-05,0.004855213,12934.76
l_di_c32_s16_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,16.0,32.0,i,0.1,0.001,0.02,0.001,0.07003276,3.3417136e-06,0.14006552,12938.6
l_di_c32_s16_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,16.0,32.0,i,0.1,0.001,0.02,0.01,0.040261902,2.0757992e-05,0.080523804,12927.48
l_di_c32_s16_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,16.0,32.0,i,0.1,0.001,0.02,0.05,0.009843338,2.4061543e-05,0.019686677,12935.89
l_di_c32_s16_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,16.0,32.0,i,0.1,0.001,0.02,0.2,0.0025712708,2.6152818e-05,0.0051425416,12936.89
l_di_c32_s16_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,16.0,32.0,i,0.1,0.001,0.25,0.001,0.072641715,3.66811e-06,0.14528343,12930.76
l_di_c32_s16_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,16.0,32.0,i,0.1,0.001,0.25,0.01,0.034988236,1.7474233e-05,0.06997647,12936.67
l_di_c32_s16_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,16.0,32.0,i,0.1,0.001,0.25,0.05,0.0095309345,2.3788607e-05,0.019061869,12923.7
l_di_c32_s16_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,16.0,32.0,i,0.1,0.001,0.25,0.2,0.0024853076,2.5606098e-05,0.0049706153,12934.15
l_di_c32_s2_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,2.0,32.0,i,0.01,0.001,0.02,0.001,0.22605364,1.9570336e-05,0.45210728,12935.0
l_di_c32_s2_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,2.0,32.0,i,0.01,0.001,0.02,0.01,0.05476698,4.8609963e-05,0.10953396,12940.41
l_di_c32_s2_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,2.0,32.0,i,0.01,0.001,0.02,0.05,0.012003323,5.0826384e-05,0.024006646,12938.13
l_di_c32_s2_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,2.0,32.0,i,0.01,0.001,0.02,0.2,0.0025950586,4.636955e-05,0.0051901173,12938.68
l_di_c32_s2_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,2.0,32.0,i,0.01,0.001,0.25,0.001,0.21633735,1.8175017e-05,0.4326747,12933.75
l_di_c32_s2_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,2.0,32.0,i,0.01,0.001,0.25,0.01,0.06075535,5.3339256e-05,0.1215107,12941.38
l_di_c32_s2_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,2.0,32.0,i,0.01,0.001,0.25,0.05,0.0095499195,4.2885447e-05,0.019099839,12930.37
l_di_c32_s2_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,2.0,32.0,i,0.01,0.001,0.25,0.2,0.0025363492,4.693266e-05,0.0050726985,12933.07
l_di_c32_s2_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,2.0,32.0,i,0.1,0.001,0.02,0.001,0.07461801,7.6528895e-06,0.14923602,12938.94
l_di_c32_s2_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,2.0,32.0,i,0.1,0.001,0.02,0.01,0.04073811,3.6513098e-05,0.08147622,12936.08
l_di_c32_s2_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,2.0,32.0,i,0.1,0.001,0.02,0.05,0.009698239,4.271115e-05,0.019396478,12939.71
l_di_c32_s2_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,2.0,32.0,i,0.1,0.001,0.02,0.2,0.002508071,4.5861754e-05,0.005016142,12937.19
l_di_c32_s2_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,2.0,32.0,i,0.1,0.001,0.25,0.001,0.07253589,6.4254723e-06,0.14507177,12922.31
l_di_c32_s2_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,2.0,32.0,i,0.1,0.001,0.25,0.01,0.03476805,2.9597686e-05,0.0695361,12928.31
l_di_c32_s2_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,2.0,32.0,i,0.1,0.001,0.25,0.05,0.009094467,4.2365034e-05,0.018188935,12933.97
l_di_c32_s2_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,2.0,32.0,i,0.1,0.001,0.25,0.2,0.002585098,4.4880002e-05,0.005170196,12924.65
l_di_c32_s32_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,32.0,32.0,i,0.01,0.001,0.02,0.001,0.22283949,1.0621557e-05,0.44567898,12939.57
l_di_c32_s32_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,32.0,32.0,i,0.01,0.001,0.02,0.01,0.06329095,3.171145e-05,0.1265819,12930.33
l_di_c32_s32_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,32.0,32.0,i,0.01,0.001,0.02,0.05,0.010205376,2.5940011e-05,0.020410752,12939.5
l_di_c32_s32_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,32.0,32.0,i,0.01,0.001,0.02,0.2,0.0026882289,2.6565525e-05,0.0053764577,12928.25
l_di_c32_s32_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,32.0,32.0,i,0.01,0.001,0.25,0.001,0.2185068,1.1139557e-05,0.4370136,12936.29
l_di_c32_s32_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,32.0,32.0,i,0.01,0.001,0.25,0.01,0.05557229,2.7082893e-05,0.11114458,12936.96
l_di_c32_s32_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,32.0,32.0,i,0.01,0.001,0.25,0.05,0.0112620685,2.7430937e-05,0.022524137,12938.8
l_di_c32_s32_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,32.0,32.0,i,0.01,0.001,0.25,0.2,0.00264621,2.627093e-05,0.00529242,12935.39
l_di_c32_s32_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,32.0,32.0,i,0.1,0.001,0.02,0.001,0.07672774,4.154385e-06,0.15345548,12930.84
l_di_c32_s32_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,32.0,32.0,i,0.1,0.001,0.02,0.01,0.039437715,1.8722083e-05,0.07887543,12926.66
l_di_c32_s32_cost0.1_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,32.0,32.0,i,0.1,0.001,0.02,0.05,0.009424244,2.3630197e-05,0.018848488,12925.14
l_di_c32_s32_cost0.1_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,32.0,32.0,i,0.1,0.001,0.02,0.2,0.0026164076,2.5488902e-05,0.005232815,12926.02
l_di_c32_s32_cost0.1_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,32.0,32.0,i,0.1,0.001,0.25,0.001,0.07889266,3.7893553e-06,0.15778533,12937.97
l_di_c32_s32_cost0.1_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,32.0,32.0,i,0.1,0.001,0.25,0.01,0.03915693,1.9727857e-05,0.07831386,12931.08
l_di_c32_s32_cost0.1_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,32.0,32.0,i,0.1,0.001,0.25,0.05,0.009479997,2.3253711e-05,0.018959993,12935.85
l_di_c32_s32_cost0.1_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,32.0,32.0,i,0.1,0.001,0.25,0.2,0.002633999,2.5867643e-05,0.005267998,12943.92
l_di_c32_s4_cost0.01_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,32.0,i,0.01,0.001,0.02,0.001,0.21230073,1.3058815e-05,0.42460147,12940.02
l_di_c32_s4_cost0.01_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,32.0,i,0.01,0.001,0.02,0.01,0.06648451,4.1432857e-05,0.13296902,12931.01
l_di_c32_s4_cost0.01_kd0.001_init0.02_eprob0.05_resTrue_kc0.05,4.0,32.0,i,0.01,0.001,0.02,0.05,0.0104194805,3.0607647e-05,0.020838961,12938.93
l_di_c32_s4_cost0.01_kd0.001_init0.02_eprob0.2_resTrue_kc0.05,4.0,32.0,i,0.01,0.001,0.02,0.2,0.0025655362,3.047352e-05,0.0051310724,12934.57
l_di_c32_s4_cost0.01_kd0.001_init0.25_eprob0.001_resTrue_kc0.05,4.0,32.0,i,0.01,0.001,0.25,0.001,0.23604463,1.3692333e-05,0.47208926,12937.85
l_di_c32_s4_cost0.01_kd0.001_init0.25_eprob0.01_resTrue_kc0.05,4.0,32.0,i,0.01,0.001,0.25,0.01,0.07128792,4.2312557e-05,0.14257585,12927.69
l_di_c32_s4_cost0.01_kd0.001_init0.25_eprob0.05_resTrue_kc0.05,4.0,32.0,i,0.01,0.001,0.25,0.05,0.009609306,2.9335208e-05,0.019218612,12941.11
l_di_c32_s4_cost0.01_kd0.001_init0.25_eprob0.2_resTrue_kc0.05,4.0,32.0,i,0.01,0.001,0.25,0.2,0.002675906,3.1612755e-05,0.005351812,12929.4
l_di_c32_s4_cost0.1_kd0.001_init0.02_eprob0.001_resTrue_kc0.05,4.0,32.0,i,0.1,0.001,0.02,0.001,0.07506052,4.459625e-06,0.15012103,12935.34
l_di_c32_s4_cost0.1_kd0.001_init0.02_eprob0.01_resTrue_kc0.05,4.0,32.0,i,0.1,0.001,0.02,0.01,0.043237533,2.5891675e-05,0.08647507,12931.5
